corp_code,recddate,filename'
101907,2020-03-24 00:00:00.000,24032020_BSE ANN_Buy Back_Emami Ltd.pdf'
556615,2021-12-08 00:00:00.000,08122021_BSE ANN_Merger_NHPC.pdf'
561271,2021-01-25 00:00:00.000,25012021_BSE ANN_Merger_Embassy Office Parks.pdf'
555773,2021-12-28 00:00:00.000,28122021_BSE ANN_Buy Back_Ajanta Pharma.pdf'
101242,1994-07-18 00:00:00.000,18071994_BSE ANN_Capital Raising_GDR_Dr Reddys Lab.pdf'
101451,2006-01-18 00:00:00.000,18012006_BSE ANN_Capital Raising_GDR_Federal Bank.pdf'
556154,2021-12-31 00:00:00.000,31122021_BSE ANN_Demerger_GMR Infrastructure.pdf'
101693,2021-12-27 00:00:00.000,27122021_BSE ANN_Buy Back_GE Shipping.pdf'
102442,2021-12-23 00:00:00.000,23122021_BSE ANN_Merger_Kajaria Ceramics.pdf'
561181,2021-12-13 00:00:00.000,13122021_BSE ANN_Merger_Macrotech Developers.pdf'
103168,2022-01-12 00:00:00.000,12012022_BSE ANN_Demerger_Motherson Sumi Systems.pdf'
555793,2018-02-17 00:00:00.000,17022018_BSE ANN_Merger_Magma Fincorp.pdf'
104049,1992-09-21 00:00:00.000,21091992_BSE ANN_Others_Reliance Inds.pdf'
596221,2022-01-11 00:00:00.000,11012022_BSE ANN_Merger_Sona BLW Precision.pdf'
104856,2004-05-31 00:00:00.000,31052004_BSE ANN_Buy Back_Sun Pharma.pdf'
104891,2022-01-21 00:00:00.000,21012022_BSE ANN_Others_Supreme Petrochem.pdf'
555961,2022-01-12 00:00:00.000,12012022_BSE ANN_Buy Back_TCS.pdf'
561051,2022-01-24 00:00:00.000,24012022_BSE ANN_Acquisition_Tube investments.pdf'
556397,2021-12-21 00:00:00.000,21122021_BSE ANN_Merger_V Guard Inds.pdf'
556363,2022-01-31 00:00:00.000,31012022_BSE ANN_Merger_Adani Port.pdf'
556232,2022-02-25 00:00:00.000,25022022_BSE ANN_Merger_Astral.pdf'
100461,2022-02-08 00:00:00.000,08022022_BSE ANN_Demerger_Bajaj Electricals.pdf'
103055,2007-06-20 00:00:00.000,20062007_BSE ANN_Open Offer_Motor Inds.Co.pdf'
100739,2022-03-15 00:00:00.000,15032022_BSE ANN_Merger_BPCL.pdf'
555907,1994-02-14 00:00:00.000,14021994_BSE ANN_Others_Canexpo.pdf'
105654,2022-01-20 00:00:00.000,20012022_BSE ANN_others_Adani Wilmar.pdf'
561298,2022-02-08 00:00:00.000,08022022_BSE ANN_Merger_Dalmia Bharat.pdf'
556271,2022-02-02 00:00:00.000,02022022_BSE ANN_Merger_DLF.pdf'
101907,2022-02-03 00:00:00.000,03022022_BSE ANN_Buy Back_Emami.pdf'
101399,2022-03-03 00:00:00.000,03032022_BSE ANN_Open Offer_Escorts.pdf'
101399,2022-02-18 00:00:00.000,18022022_BSE ANN_Capital Raising_Escorts.pdf'
101399,2022-03-21 00:00:00.000,21032022_BSE ANN_Open Offer_Escorts.pdf'
101641,2022-03-16 00:00:00.000,16032022_BSE ANN_Acquisition_Godrej Inds.pdf'
556684,2022-02-03 00:00:00.000,03022022_BSE ANN_Acquisition_Godrej prop.pdf'
101968,2000-05-26 00:00:00.000,26052000_BSE ANN_Open Offer_Indian Aluminium.pdf'
560941,2022-03-16 00:00:00.000,16032022_BSE ANN_Capital Raising_Housing & Urban Develop.pdf'
102123,2022-03-22 00:00:00.000,22032022_BSE ANN_Capital Raising_QIP_Indian Hotels.pdf'
556178,2022-03-09 00:00:00.000,09032022_BSE ANN_Merger_Info Edge.pdf'
556991,2022-03-10 00:00:00.000,10032022_BSE ANN_Capital Raising_Punjab & Sind Bk.pdf'
104049,1998-06-29 00:00:00.000,29061998_BSE ANN_Capital Raising_Reliance Petroleum.pdf'
104856,1993-10-07 00:00:00.000,07101993_BSE ANN_Capital Raising_Ranbaxy Lab.pdf'
104856,2022-03-22 00:00:00.000,22032022_BSE ANN_Acquisition_Sun Pharma.pdf'
555961,2022-02-14 00:00:00.000,14022022_BSE ANN_Buy Back_Tata Consultancy.pdf'
105019,2022-03-16 00:00:00.000,16032022_BSE ANN_Merger_Tata Power.pdf'
555853,2012-11-09 00:00:00.000,09112012_BSE ANN_Open Offer_United Spirit.pdf'
108562,2022-03-02 00:00:00.000,02032022_BSE ANN_Buy Back_UPL.pdf'
104341,2009-06-22 00:00:00.000,22062009_BSE ANN_Open Offer_Madras Aluminium.pdf'
100031,2022-05-16 00:00:00.000,16052022_BSE ANN_Open Offer_ACC.pdf'
105654,2022-04-08 00:00:00.000,08042022_BSE ANN_Pref_Adani Enterprises.pdf'
559464,2022-04-08 00:00:00.000,08042022_BSE ANN_Pref_Adani Transmission.pdf'
101716,2022-05-16 00:00:00.000,16052022_BSE ANN_Open Offer_Ambuja Cement.pdf'
556418,2022-06-27 00:00:00.000,27062022_BSE ANN_Buy Back_Bajaj Auto.pdf'
100461,2022-04-26 00:00:00.000,26042022_BSE ANN_Merger_Bajaj Electricals.pdf'
556956,2022-06-03 00:00:00.000,03062022_BSE ANN_Operational Data_Coal India.pdf'
101022,2022-05-06 00:00:00.000,06052022_BSE ANN_Merger_Coromandel Intl.pdf'
556373,2022-04-04 00:00:00.000,04042022_BSE ANN_Others_Eclerx Services.pdf'
107887,2022-04-04 00:00:00.000,04042022_BSE ANN_Buy Back_Gail.pdf'
556684,2022-04-12 00:00:00.000,12042022_BSE ANN_Merger_Godrej Prop.pdf'
101693,2022-07-07 00:00:00.000,07072022_BSE ANN_Buy Back_GE Shipping Co.pdf'
561363,2022-05-02 00:00:00.000,02052022_BSE ANN_Buy Back_Indiamart Intermesh.pdf'
102259,2022-05-24 00:00:00.000,24052022_BSE ANN_Merger_Ipca Labs.pdf'
109547,2022-03-28 00:00:00.000,28032022_BSE ANN_Capital Raising_QIP_J&K Bank.pdf'
107402,2022-05-10 00:00:00.000,10052022_BSE ANN_Merger_JSW Steel.pdf'
105351,2022-06-14 00:00:00.000,14062022_BSE ANN_Merger_Jubilant Pharma.pdf'
102779,2022-05-17 00:00:00.000,17052022_BSE ANN_Open Offer_Lloyds Metal & Energy.pdf'
556297,2022-05-17 00:00:00.000,17052022_BSE ANN_Buy Back_Motilal Oswal Fin.pdf'
103345,2022-06-20 00:00:00.000,20062022_BSE ANN_Merger_Nestle India.pdf'
103476,2022-03-30 00:00:00.000,30032022_BSE ANN_Open Offer_ONGC.pdf'
103692,2022-03-30 00:00:00.000,30032022_BSE ANN_Merger_Pidilite Inds.pdf'
596153,2022-06-30 00:00:00.000,30062022_BSE ANN_Buy Back_Route Mobile.pdf'
104315,2022-05-26 00:00:00.000,26052022_BSE ANN_Demerger_SCI Ltd.pdf'
561051,2022-05-18 00:00:00.000,18052022_BSE ANN_Acquisition_Tube Investment.pdf'
105320,2022-04-11 00:00:00.000,11042022_BSE ANN_Merger_Usha Martin.pdf'
102893,2022-05-10 00:00:00.000,10052022_BSE ANN_Merger_Vardhman Textiles.pdf'
111122,2022-05-23 00:00:00.000,23052022_BSE ANN_Buy Back_Zydus Lifescience.pdf'
561377,2023-01-17 00:00:00.000,17012023_BSE ANN_Merger_360 One Vam.pdf'
100031,2022-08-24 00:00:00.000,24082022_BSE ANN_Open Offer_ACC Ltd.pdf'
105654,2022-10-19 00:00:00.000,19102022_BSE ANN_Open Offer_Adani Enterprises.pdf'
556613,2022-09-27 00:00:00.000,27092022_BSE ANN_Merger_Adani Power.pdf'
101128,2014-06-11 00:00:00.000,Deepak_Nitrite_Ltd_Split 110614.pdf'
101128,2014-06-12 00:00:00.000,Deepak_Nitrite_Ltd1_bonus 120614.pdf'
105048,2014-06-12 00:00:00.000,Tata_Motors_Ltd_operational data May 2014 120614.pdf'
556223,2014-06-12 00:00:00.000,Idea_Cellular_Ltd_capital raising 120614.pdf'
556391,2014-06-13 00:00:00.000,IRB_Infrastructure_Developers_Ltd_130614.pdf'
555658,2014-06-13 00:00:00.000,Power_Grid_Corporation_of_India_Ltd_capital raising 130614.pdf'
555853,2014-06-13 00:00:00.000,United_Spirits_Ltd_open offer 130614.pdf'
556391,2014-06-13 00:00:00.000,IRB_Infrastructure_Developers_Ltd_change in object clause 130614.pdf'
101641,2014-06-16 00:00:00.000,Godrej_Industries_Ltd_merger 160614.pdf'
556293,2014-06-16 00:00:00.000,K.P.R._Mill_Ltd_operational data 160614.pdf'
102522,2014-06-17 00:00:00.000,Karur_Vysya_Bank_Ltd_others 170614.pdf'
556223,2014-06-17 00:00:00.000,Idea_Cellular_Ltd_pref allt 170614.pdf'
101022,2014-06-17 00:00:00.000,Coromandel_International_Ltd_merger 170614.pdf'
555961,2017-03-03 00:00:00.000,03032017_BSE ANN_Buy back_Tata Consultancy.pdf'
556397,2017-03-17 00:00:00.000,17032017_BSE ANN_Bonus_V-Guard Ind.pdf'
109287,2017-04-05 00:00:00.000,05042017_BSE ANN_Capital raising_Bank of India.pdf'
100465,2017-04-05 00:00:00.000,05042017_BSE ANN_Operational_Force Motors.pdf'
107887,2004-02-27 00:00:00.000,27022004_BSE ANN_OPEN OFFER_Gail (India) Ltd.pdf'
107288,2017-04-05 00:00:00.000,05042017_BSE ANN_Capital raising_HDFC Bank.pdf'
109560,2017-04-05 00:00:00.000,05042017_BSE ANN_Operational_Jindal Steel & Power.pdf'
556113,2017-04-05 00:00:00.000,05042017_BSE ANN_Others_Phoenix Mills.pdf'
104590,2017-04-04 00:00:00.000,04042017_BSE ANN_Buy back_SKF India.pdf'
555895,2017-04-05 00:00:00.000,05042017_BSE ANN_Pref_Union Bank.pdf'
556157,2006-04-30 00:00:00.000,30042006_BSE ANN_Open Offer_Voltam Transformers.pdf'
105654,2017-06-13 00:00:00.000,13062017_BSE ANN_Operational_Adani Enterprises.pdf'
100271,2017-06-09 00:00:00.000,09062017_BSE ANN_LOAN_Apollo Tyres.pdf'
100344,2017-06-13 00:00:00.000,13062017_BSE ANN_Merger_Ashok Leyland.pdf'
106553,2017-06-14 00:00:00.000,14062017_BSE ANN_LOAN_Bajaj Finance.pdf'
109287,2017-06-14 00:00:00.000,14062017_BSE ANN_PREF_Bank of India.pdf'
100551,2017-06-09 00:00:00.000,09062017_BSE ANN_Operational_BEML LTD.pdf'
100565,2017-05-30 00:00:00.000,30052017_BSE ANN_Acquisition_Berger Paints India.pdf'
557272,2016-08-24 00:00:00.000,24082016_BSE ANN_Warrants_Multi Commodity.pdf'
103308,2016-08-24 00:00:00.000,24082016_BSE ANN_Others_Nava Bharat Ventures.pdf'
555883,2015-04-01 00:00:00.000,01042015_BSE Ann_capital raising_Cera Sanitaryware Ltd.pdf'
556397,2017-02-27 00:00:00.000,27022017_BSE ANN_Bonus_V-Guard.pdf'
105628,2017-02-28 00:00:00.000,28022017_BSE ANN_Others_Zee Entertainment.pdf'
556613,2017-02-22 00:00:00.000,22022017_BSE ANN_Warrants_Adani Power.pdf'
101721,2017-02-21 00:00:00.000,21022017_BSE ANN_Buy back_Apar Industries.pdf'
100267,2017-02-21 00:00:00.000,21022017_BSE ANN_LOAN_Apollo Hospitals.pdf'
100538,2017-02-21 00:00:00.000,21022017_BSE ANN_OFS_BEL.pdf'
555876,2017-02-22 00:00:00.000,22022017_BSE ANN_Acquisition_Bharti Airtel.pdf'
102401,2015-09-12 00:00:00.000,12092015_BSE ANN_Acquisition_JK Tyre.pdf'
556613,2017-02-01 00:00:00.000,01022017_BSE ANN_Warrants_Adani Power.pdf'
556613,2017-02-09 00:00:00.000,09022017_BSE ANN_Warrants_Adani Power.pdf'
106553,2017-02-10 00:00:00.000,10022017_BSE ANN_LOAN_Bajaj Finance.pdf'
100867,2017-02-10 00:00:00.000,10022017_BSE ANN_Operational_Chambal Fert.pdf'
102284,2017-02-10 00:00:00.000,10022017_BSE ANN_Others_ITC LTD.pdf'
555793,2017-02-09 00:00:00.000,09022017_BSE ANN_Loan_Magma Fincorp.pdf'
557694,2015-09-08 00:00:00.000,08092015_BSEANN_Capital Raising_QIP_Indiabulls Hsg Finance.pdf'
105589,2016-03-01 00:00:00.000,01032016_BSE ANN_ACQUISITION_WIPRO.pdf'
557644,2016-02-18 00:00:00.000,18022016_BSE ANN_BUY BACK_JUST DIAL.pdf'
105943,2016-01-16 00:00:00.000,16012016_BSE ANN_Others_LIC housing Fnance.pdf'
555960,2016-02-11 00:00:00.000,11022016_BSE ANN_INVESTMENTS_MINDA INDS.pdf'
555968,2016-02-22 00:00:00.000,22022016_BSE ANN_OFS_NTPC.pdf'
555968,2016-02-23 00:00:00.000,23022016_BSE ANN_CAPITAL RAISING_NTPC.pdf'
105048,2016-02-10 00:00:00.000,10022016_BSE ANN_OPERATIONAL DATA_TATA MOTORS.pdf'
101925,2016-08-10 00:00:00.000,10082016_BSE ANN_Operational_Hind Copper.pdf'
107402,2016-08-04 00:00:00.000,04082016_BSE ANN_Operational_JSW Steel.pdf'
105048,2016-08-02 00:00:00.000,02082016_BSE ANN_Operational_Tata Motors.pdf'
105048,2016-08-05 00:00:00.000,05082016_BSE ANN_Operational_Tata motors.pdf'
105048,2016-07-28 00:00:00.000,28072016_BSE ANN_LOAN_Tata Motors.pdf'
102902,2008-03-07 00:00:00.000,07032008_BSE ANN_Merger_Mahindra & Mahindra.pdf'
104764,2015-08-25 00:00:00.000,25082015_BSE ANN_PREF_State bank of India.pdf'
105088,2015-08-25 00:00:00.000,25082015_BSE ANN_Capital raising_Thomas cook.pdf'
557076,2016-07-27 00:00:00.000,27072016_BSE ANN_Others_Muthoot Finance.pdf'
555968,2016-07-26 00:00:00.000,26072016_BSE ANN_LOAN_NTPC LTD.pdf'
556941,2016-07-26 00:00:00.000,26072016_BSE ANN_Capital raising_Oberoi reality.pdf'
555882,2016-07-28 00:00:00.000,28072016_BSE ANN_PREF_Punjab national bank.pdf'
104856,2016-07-27 00:00:00.000,27072016_BSE ANN_Others_Sun Pharma.pdf'
105009,2016-07-27 00:00:00.000,27072016_BSE ANN_Directors_Tata Elxsi.pdf'
105114,2016-07-26 00:00:00.000,26072016_BSE ANN_Operational_Tata steel.pdf'
100210,2016-07-19 00:00:00.000,19072016_BSE ANN_Demerger_Anant Raj.pdf'
106553,2016-07-19 00:00:00.000,19072016_BSE ANN_LOAN_Bajaj finance.pdf'
101968,2016-07-19 00:00:00.000,19072016_BSE ANN_Others_Hindalco.pdf'
101399,2016-08-11 00:00:00.000,11082016_BSE ANN_Others_Escorts Ltd.pdf'
556154,2016-08-10 00:00:00.000,10082016_BSE ANN_Merger_GMR Infrastructure.pdf'
556370,2016-08-11 00:00:00.000,11082016_BSE ANN_Directors_Jyothy laborat.pdf'
555960,2016-08-11 00:00:00.000,11082016_BSE ANN_Acquisition_Minda Ind.pdf'
105628,2017-03-15 00:00:00.000,15032017_BSE ANN_Acquisition_Zee Entertainment.pdf'
102980,2016-10-05 00:00:00.000,05102016_BSE ANN_Operational_Maruti Suzuki.pdf'
100526,2015-09-14 00:00:00.000,14092015_BSE ANN_Buy back_Bayer cropscience.pdf'
556209,2016-10-04 00:00:00.000,04102016_BSE ANN_Directors_Redington.pdf'
105048,2016-10-04 00:00:00.000,04102016_BSE ANN_Operational_Tata Motors.pdf'
105048,2016-09-26 00:00:00.000,26092016_BSE ANN_Others_Tata Motors.pdf'
105114,2016-10-04 00:00:00.000,04102016_BSE ANN_LOAN_Tata Steel.pdf'
556000,2016-10-04 00:00:00.000,04102016_BSE ANN_LOAN_YES Bank.pdf'
103055,2016-09-28 00:00:00.000,28092016_BSE ANN_buy back_Bosch Ltd.pdf'
555737,2016-08-16 00:00:00.000,16082016_BSE ANN_Pref_Indian overseas Bank.pdf'
556391,2016-09-26 00:00:00.000,26092016_BSE ANN_Operational_IRB Infrastructure.pdf'
556391,2016-09-30 00:00:00.000,30092016_BSE ANN_Operational_IRB Infrastruc.pdf'
557272,2016-09-27 00:00:00.000,27092016_BSE ANN_Others_Multi Commodity.pdf'
557272,2016-09-28 00:00:00.000,28092016_BSE ANN_Others_Multi Commodity Exchange.pdf'
103257,2016-10-01 00:00:00.000,01102016_BSE ANN_AGM_NALCO.pdf'
103257,2016-09-22 00:00:00.000,22092016_BSE ANN_Buy back_NALCO.pdf'
555949,2016-09-30 00:00:00.000,30092016_BSE ANN_Others_Petronet LNG.pdf'
103381,2016-09-26 00:00:00.000,26092016_BSE ANN_Others_Piramal Enterprises.pdf'
103381,2016-09-30 00:00:00.000,30092016_BSE ANN_LOAN_Piramal Ent.pdf'
556398,2016-09-30 00:00:00.000,30092016_BSE ANN_Bonus_Rural Electrification.pdf'
556156,2016-09-17 00:00:00.000,17092016_BSE ANN_Capital raising_Mahindra CIE.pdf'
557307,2016-09-19 00:00:00.000,19092016_BSE ANN_Others_NBCC.pdf'
556398,2009-10-20 00:00:00.000,20102009_BSE ANN_Open Offer_Rural Electrification.pdf'
104590,2015-05-05 00:00:00.000,05052015_BSE ANN_others_SKF INDIA.pdf'
104856,2013-05-30 00:00:00.000,30052013_BSE ANN_Bonus_Sun Pharma.pdf'
104856,2010-09-30 00:00:00.000,30092010_BSE ANN_Split_Sun Pharma.pdf'
556078,2015-06-12 00:00:00.000,12062015_BSE ANN_Capital raising_PVR LTD.pdf'
102130,2015-08-21 00:00:00.000,21082015_BSE ANN_OFS_Indian oil corporation.pdf'
556000,2016-09-27 00:00:00.000,27092016_BSE ANN_LOAN_YES ABNK.pdf'
556000,2016-09-29 00:00:00.000,29092016_BSE ANN_LOAN_YES BANK.pdf'
557691,2016-09-07 00:00:00.000,07092016_BSE ANN_AGM_Aditya Birla Fashion.pdf'
101716,2016-09-07 00:00:00.000,07092016_BSE ANN_Others_Ambuja Cements.pdf'
100755,2016-09-07 00:00:00.000,07092016_BSE ANN_Merger_Britania.pdf'
100972,2016-09-06 00:00:00.000,06092016_BSE ANN_AGM_Colgate Palmolive.pdf'
101128,2016-09-06 00:00:00.000,06092016_BSE ANN_Capital raising_Deep Nitrite.pdf'
101314,2016-09-08 00:00:00.000,08092016_BSE ANN_Operational_EID Parry.pdf'
556000,2016-09-07 00:00:00.000,07092016_BSEANN_QIP_Yes Bank Ltd.pdf'
109449,2016-09-12 00:00:00.000,12092016_BSE ANN_Others_ICICI Bank.pdf'
104299,2016-09-12 00:00:00.000,12092016_BSE ANN_Demerger_Jindal Saw.pdf'
556156,2016-09-12 00:00:00.000,12092016_BSE ANN_capital raising_Mahindra CIE.pdf'
102902,2007-04-27 00:00:00.000,M&M_27-04-2007_Issue of FCCBs.pdf'
556799,2006-06-05 00:00:00.000,Kirloskar Oil_05-06-2006_Dispose of the whole casting division.pdf'
103415,2015-02-06 00:00:00.000,NMDC- Prod and sales data 060215.pdf'
555960,2017-03-23 00:00:00.000,23032017_BSE ANN_Caital Raising_QIP_Minda Inds.pdf'
105654,2017-03-21 00:00:00.000,21032017_BSE ANN_Acquisition_Adani Enterprises.pdf'
556613,2017-03-17 00:00:00.000,17032017_BSE ANN_Warrants_Adani Power.pdf'
556613,2017-03-21 00:00:00.000,21032017_BSE ANN_Warrants_Adani Power.pdf'
555773,2017-03-18 00:00:00.000,18032017_BSE ANN_Merger_Ajanta Pharma.pdf'
109287,2017-03-18 00:00:00.000,18032017_BSE ANN_PREF_Bank of India.pdf'
106501,2017-03-16 00:00:00.000,16032017_BSE ANN_Others_Container Corpn.pdf'
101312,2017-03-18 00:00:00.000,18032017_BSE ANN_Others_Eicher Motors.pdf'
101381,2017-03-20 00:00:00.000,20032017_BSE ANN_BUY BACK_Engineers India.pdf'
556135,2017-03-21 00:00:00.000,21032017_BSE ANN_Pref_Godawari Power & Ispat.pdf'
101691,2017-03-20 00:00:00.000,20032017_BSE ANN_Others_Grasim Industries.pdf'
101693,2017-03-17 00:00:00.000,17032017_BSE ANN_Operational_Great Eastern Shipping.pdf'
101857,2017-03-20 00:00:00.000,20032017_BSE ANN_Operational_Havells India.pdf'
109527,2017-03-20 00:00:00.000,20032017_BSE ANN_Merger_HCl Technologies.pdf'
109449,2017-03-16 00:00:00.000,16032017_BSE ANN_LOAN_ICICI bank.pdf'
556223,2017-03-20 00:00:00.000,20032017_BSE ANN_Merger_Idea Cellular.pdf'
557694,2017-03-21 00:00:00.000,21032017_BSE ANN_LOAN_Indiabulls Housing Finance.pdf'
102284,2017-03-17 00:00:00.000,17032017_BSE ANN_Others_ITC.pdf'
556346,2017-03-20 00:00:00.000,20032017_BSE ANN_Buy back_Oil India.pdf'
556346,2017-03-21 00:00:00.000,21032017_BSE ANN_BUY BACK_OIL India.pdf'
102838,2017-03-21 00:00:00.000,21032017_BSE ANN_Others_Ramco Cements.pdf'
100972,2012-10-29 00:00:00.000,Company_29-10-2012_Colgate-Postal ballot.pdf'
109287,2016-03-23 00:00:00.000,23032016_BSE ANN_PREF_Bank Of India.pdf'
100145,2016-01-30 00:00:00.000,30012016_BSE ANN_CAPITAL RAISING_ALOK INDS.pdf'
100344,2016-03-01 00:00:00.000,01032016_BSE ANN_OPERATIONAL DATA_ASHOK LEYLAND.pdf'
100461,2016-03-03 00:00:00.000,03032016_BSE ANN_DIRECTORS APPOINTMENT_BAJAJ ELECTRICALS.pdf'
109287,2016-02-29 00:00:00.000,29022016_BSE ANN_CAPITAL RAISING_BANK OF INDIA.pdf'
556956,2016-03-01 00:00:00.000,01032016_BSE ANN_OPERATIONAL DATA_COAL INDIA.pdf'
101242,2016-03-01 00:00:00.000,01032016_BSE ANN_BUY BACK_DR REDDYS.pdf'
101312,2016-03-01 00:00:00.000,01032016_BSE ANN_OPERATIONAL DATA_EICHER MOTORS.pdf'
559730,2015-01-05 00:00:00.000,05012015_BSE ANN_Demerger_Gujarat Gas Ltd.pdf'
101716,2022-08-24 00:00:00.000,24082022_BSE ANN_Open Offer_Ambuja Cements Ltd.pdf'
560959,2022-08-03 00:00:00.000,03082022_BSE ANN_Capital Raising_QIP_Au Small Finance Bank.pdf'
109505,2022-11-09 00:00:00.000,09112022_BSE ANN_OFS_Axis Bank.pdf'
100461,2023-01-24 00:00:00.000,24012023_BSE ANN_Demerger_Bajaj Electricals.pdf'
100551,2022-09-02 00:00:00.000,02092022_BSE ANN_Demerger_BEML Ltd.pdf'
596439,2023-01-31 00:00:00.000,31012023_BSE ANN_Merger_Bikaji Foods.pdf'
555803,2022-08-01 00:00:00.000,01082022_BSE ANN_Buy Back_Birlasoft Ltd.pdf'
100739,2022-08-09 00:00:00.000,09082022_BSE ANN_Merger_BPCL Ltd.pdf'
100811,2022-09-07 00:00:00.000,07092022_BSE ANN_Acquisition_Carborundam Universal.pdf'
561234,2023-02-14 00:00:00.000,14022023_BSE ANN_Merger_Creditaccess Grameen.pdf'
560106,2022-07-18 00:00:00.000,18072022_BSE ANN_Buy Back_Crompton greaves Consumer.pdf'
596303,2023-03-08 00:00:00.000,08032023_BSE ANN_Capital Raising_QIP_Data Patterns (I).pdf'
556373,2022-12-16 00:00:00.000,16122022_BSE ANN_Buy Back_Eclerx Services.pdf'
101907,2023-03-28 00:00:00.000,28032023_BSE ANN_Buy Back_Emami.pdf'
100911,2023-03-03 00:00:00.000,03032023_BSE ANN_Merger_Exide Inds.pdf'
556154,2023-03-20 00:00:00.000,20032023_BSE ANN_Demerger_AMR Airports.pdf'
556135,2023-03-21 00:00:00.000,21032023_BSE ANN_Merger_Godawari Power & Ispat.pdf'
596233,2022-09-14 00:00:00.000,14092022_BSE ANN_OFS_GR Infraprojects.pdf'
555908,2022-08-10 00:00:00.000,10082022_BSE ANN_Buy Back_Granules India.pdf'
101703,2023-01-11 00:00:00.000,11012023_BSE ANN_Merger_Grindwell Norton.pdf'
107288,2022-07-27 00:00:00.000,27072022_BSE ANN_Merger_HDFC Bank.pdf'
101967,2023-02-21 00:00:00.000,21022023_BSE ANN_Merger_Hind Zinc Ltd.pdf'
556028,2022-12-09 00:00:00.000,09122022_BSE ANN_Merger_IDFC.pdf'
561042,2022-11-24 00:00:00.000,24112022_BSE ANN_Buy Back_Indian Energy Exchange.pdf'
102209,2022-12-06 00:00:00.000,06122022_BSE ANN_Buy Back_Infosys Ltd.pdf'
596045,2022-12-15 00:00:00.000,15122022_BSE ANN_OFS_IRCTC.pdf'
107402,2022-11-04 00:00:00.000,04112022_BSE ANN_Acquisition_JSW Steel.pdf'
107402,2022-09-08 00:00:00.000,08092022_BSE ANN_Others_JSW Steel.pdf'
107402,2023-02-10 00:00:00.000,10022023_BSE ANN_Merger_JSW Steel.pdf'
556691,2022-07-19 00:00:00.000,19072022_BSE ANN_Acquisition_Jubilant Foodworks.pdf'
556370,2022-10-10 00:00:00.000,10102022_BSE ANN_Merger_Jyothy labs.pdf'
560778,2022-09-08 00:00:00.000,08092022_BSE ANN_Merger_L&T Technology.pdf'
102779,2022-09-09 00:00:00.000,09092022_BSE ANN_Open Offer_Lloyds Metals & Energy.pdf'
560652,2022-10-18 00:00:00.000,18102022_BSE ANN_Merger_L&T Infotech.pdf'
561181,2022-12-07 00:00:00.000,07122022_BSE ANN_Capital Raising_QIP_Macrotech Developers.pdf'
561334,2022-07-28 00:00:00.000,28072022_BSE ANN_Merger_Metopolis Heathcare.pdf'
103278,2023-03-10 00:00:00.000,10032023_BSE ANN_Buy Back_Natco Pharma.pdf'
103415,2022-10-27 00:00:00.000,27102022_BSE ANN_Demerger_NMDC Ltd.pdf'
555968,2022-08-03 00:00:00.000,03082022_BSE ANN_Merger_NTPC Ltd.pdf'
561243,2022-12-13 00:00:00.000,13122022_BSE ANN_Buy Back_One97 Communication.pdf'
103381,2022-08-16 00:00:00.000,16082022_BSE ANN_Demerger_Piramal Enterprises.pdf'
103381,2022-08-17 00:00:00.000,17082022_BSE ANN_Demerger_Piramal Enterprises.pdf'
104315,2023-02-23 00:00:00.000,23022023_BSE ANN_Demerger_SCI.pdf'
560862,2022-08-02 00:00:00.000,02082022_BSE ANN_Merger_Sheela Foam.pdf'
109509,2022-09-14 00:00:00.000,14092022_BSE ANN_Bonus_SOnata Software.pdf'
561371,2022-08-11 00:00:00.000,11082022_BSE ANN_OFS_Sterling & Wilson Renew.pdf'
561371,2022-12-19 00:00:00.000,19122022_BSE ANN_OFS_Sterling & Wilson.pdf'
596082,2023-01-09 00:00:00.000,09012023_BSE ANN_Open Offer_Suven Pharmaceuticals.pdf'
556192,2022-10-13 00:00:00.000,13102022_BSE ANN_Buy Back_Tanla Platforms.pdf'
561291,2022-07-14 00:00:00.000,14072022_BSE ANN_Buy Back_Techno Electric & Engg.pdf'
105133,2022-12-21 00:00:00.000,21122022_BSE ANN_Merger_Torrent Pharmaceuticals.pdf'
557186,2022-12-14 00:00:00.000,14122022_BSE ANN_Buy Back_Triveni Turbine.pdf'
561051,2022-07-19 00:00:00.000,19072022_BSE ANN_Acquisition_180722.pdf'
561051,2023-02-24 00:00:00.000,24022023_BSE ANN_Pref_BSE Announcement_Fund Raising in EV business.pdf'
556397,2022-10-12 00:00:00.000,12102022_BSE ANN_Merger_V-Guard Inds.pdf'
104341,2022-09-09 00:00:00.000,09092022_BSE ANN_Merger_Vedanta Ltd.pdf'
556223,2022-11-01 00:00:00.000,01112022_BSE ANN_Pref_VOdafone idea.pdf'
105628,2022-08-29 00:00:00.000,29082022_BSE ANN_Merger_Zee Entertainment.pdf'
555853,2014-05-27 00:00:00.000,27052014_BSE ANN_Open Offer_United Spirits.pdf'
101342,2013-10-24 00:00:00.000,24102013_BSE ANN_Investments_Electrosteel castings.pdf'
100494,2015-11-06 00:00:00.000,06112015_BSE ANN_DIRECTORS APPOINTMEN_BANK OF BARODA.pdf'
109287,2015-11-20 00:00:00.000,20112015_BSE ANN_PREF_BANK OF INDIA.pdf'
101312,2015-11-06 00:00:00.000,06112015_BSE ANN_CHANGE IN OBJECT CLAUSE_EICHER MOTORS.pdf'
